city_key,country,city,preferred_city_query,source_row_count,distinct_club_id_count,distinct_club_name_count,club_ids,club_names,leagues,stadiums,primary_stadium_context_query,primary_club_context_query,legacy_geonames_city_queries,legacy_stadium_queries,legacy_club_queries,existing_club_coord_count,trusted_stadium_hint_coord_count,existing_club_coord_centroid_lat,existing_club_coord_centroid_lon,existing_coordinate_basis_values,untrusted_coordinate_basis_values,existing_coordinate_sources,existing_coordinate_source_urls,data_quality_flags,review_priority,latitude,longitude,geocode_source,geocode_source_url,match_confidence,review_status,review_notes,input_city_lookup_encoding,input_club_baseline_encoding,input_legacy_hybrid_encoding
netherlands__velsen-zuid__4f8ee408,Netherlands,Velsen-Zuid,"Velsen-Zuid, Netherlands",1,1,1,c_telstar_e85327be,SC Telstar,Eredivisie,BUKO Stadion,"BUKO Stadion, Velsen-Zuid, Netherlands","SC Telstar, Velsen-Zuid, Netherlands","Velsen-Zuid, Netherlands","BUKO Stadion, Velsen-Zuid, Netherlands","Telstar, Velsen-Zuid, Netherlands",1,1,52.455,4.635,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q1851894,,medium,52.46,4.65,geonames_searchJSON,https://www.geonames.org/2745673,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Velsen-Zuid'; admin 'Noord-Holland'; feature PPL; population 67758; 1.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
malaysia__kuala-nerus__f6df275b,Malaysia,Kuala Nerus,"Kuala Nerus, Malaysia",1,1,1,c_terengganu_3785b314,Terengganu FC,Malaysia Super League,Sultan Mizan Zainal Abidin Stadium,"Sultan Mizan Zainal Abidin Stadium, Kuala Nerus, Malaysia","Terengganu FC, Kuala Nerus, Malaysia","Kuala Nerus, Malaysia","Sultan Mizan Zainal Abidin Stadium, Kuala Nerus, Malaysia","Terengganu, Kuala Nerus, Malaysia",1,1,5.37277778,103.1063889,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q5927628,,medium,5.37293,103.02053,geonames_searchJSON,https://www.geonames.org/12534340,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Kuala Nerus'; admin 'Terengganu'; feature PPL; population 93485; 9.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
mexico__san-nicolas-de-los-garza__dc2c5f3b,Mexico,San Nicolás de los Garza,"San Nicolás de los Garza, Mexico",1,1,1,c_tigres_uanl_6d3f0914,Tigres UANL,Liga MX,Estadio Universitario (UANL),"Estadio Universitario (UANL), San Nicolás de los Garza, Mexico","Tigres UANL, San Nicolás de los Garza, Mexico","San Nicols de los Garza, Mexico","Estadio Universitario (UANL), San Nicols de los Garza, Mexico","Tigres UANL, San Nicols de los Garza, Mexico",1,1,25.72280556,-100.3120556,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q771800,,medium,25.74167,-100.30222,geonames_searchJSON,https://www.geonames.org/3985241,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'San Nicolás de los Garza'; admin 'Nuevo León'; feature PPL; population 412199; 2.3 km from trusted local centroid; top-vs-next score margin 26.8; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
mexico__toluca-de-lerdo__b5359dac,Mexico,Toluca de Lerdo,"Toluca de Lerdo, Mexico",1,1,1,c_toluca_a5d0edbb,Toluca,Liga MX,Nemesio Díez Stadium,"Nemesio Díez Stadium, Toluca de Lerdo, Mexico","Toluca, Toluca de Lerdo, Mexico",,,,1,1,19.287286,-99.666794,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q604859,,medium,19.28786,-99.65324,geonames_searchJSON,https://www.geonames.org/3515302,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Toluca'; admin 'México'; feature PPLA; population 489333; 1.4 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
portugal__tondela__e0becf2e,Portugal,Tondela,"Tondela, Portugal",1,1,1,c_tondela_897c0be8,C.D. Tondela,Liga Portugal 2,Estádio João Cardoso,"Estádio João Cardoso, Tondela, Portugal","C.D. Tondela, Tondela, Portugal","Tondela, Portugal","Estdio Joo Cardoso, Tondela, Portugal","Tondela, Tondela, Portugal",1,0,,,wikidata_club_coordinate_P625_review_needed,wikidata_club_coordinate_P625_review_needed,wikidata_step6,https://www.wikidata.org/wiki/Q2450266,only_untrusted_local_coordinate_hints,high,40.51682,-8.08087,geonames_searchJSON,https://www.geonames.org/2733533,high,ready_for_geocoding_with_untrusted_hints,GeoNames name_equals match; selected 'Tondela'; admin 'Viseu'; feature PPLA2; population 8800; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
canada__toronto__136a0089,Canada,Toronto,"Toronto, Canada",1,1,1,c_toronto_fc_801d96b3,Toronto FC,Major League Soccer,BMO Field,"BMO Field, Toronto, Canada","Toronto FC, Toronto, Canada","Toronto, Canada","BMO Field, Toronto, Canada","Toronto FC, Toronto, Canada",1,1,43.632778,-79.418611,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q796351,,medium,43.70643,-79.39864,geonames_searchJSON,https://www.geonames.org/6167865,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Toronto'; admin 'Ontario'; feature PPLA; population 2794356; 8.3 km from trusted local centroid; top-vs-next score margin 108.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
portugal__torres-vedras__7d3f459e,Portugal,Torres Vedras,"Torres Vedras, Portugal",1,1,1,c_torreense_d5f6f333,S.C.U. Torreense,Liga Portugal 2,Estádio Manuel Marques,"Estádio Manuel Marques, Torres Vedras, Portugal","S.C.U. Torreense, Torres Vedras, Portugal",Portugal,"Campo Manuel Marques, Portugal","Torreense, Portugal",1,1,39.09487778,-9.25659444,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q5028447,,medium,39.09109,-9.2586,geonames_searchJSON,https://www.geonames.org/2262581,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Torres Vedras'; admin 'Lisboa'; feature PPLA2; population 24443; 0.5 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
england__tottenham__99aa8ba5,England,Tottenham,"Tottenham, England",1,1,1,c_tottenham_hotspur_ef01ee61,Tottenham Hotspur F.C.,Premier League,Tottenham Hotspur Stadium,"Tottenham Hotspur Stadium, Tottenham, England","Tottenham Hotspur F.C., Tottenham, England","Tottenham, United Kingdom","Tottenham Hotspur Stadium, Tottenham, United Kingdom","Tottenham Hotspur, Tottenham, United Kingdom",1,1,51.60444444,-0.06638889,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q55074091,,medium,51.60373,-0.06794,geonames_searchJSON,https://www.geonames.org/2635608,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Tottenham'; admin 'England'; feature PPL; population 130000; 0.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
france__toulouse__187614b9,France,Toulouse,"Toulouse, France",1,1,1,c_toulouse_68472eee,Toulouse FC,Ligue 1,Stadium de Toulouse,"Stadium de Toulouse, Toulouse, France","Toulouse FC, Toulouse, France","Toulouse, France","Stadium Municipal, Toulouse, France","Toulouse, Toulouse, France",1,1,43.583296,1.434055,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q738044,,medium,43.60426,1.44367,geonames_searchJSON,https://www.geonames.org/2972315,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Toulouse'; admin 'Occitanie'; feature PPLA; population 511684; 2.5 km from trusted local centroid; top-vs-next score margin 179.5; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
turkey__trabzon__b91bb0c2,Turkey,Trabzon,"Trabzon, Turkey",1,1,1,c_trabzonspor_15246eeb,Trabzonspor,Süper Lig,Papara Park,"Papara Park, Trabzon, Turkey","Trabzonspor, Trabzon, Turkey","Trabzon, Turkey","Papara Park, Trabzon, Turkey","Trabzonspor, Trabzon, Turkey",1,1,40.9987,39.6463,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q7012155,,medium,41.005,39.72694,geonames_searchJSON,https://www.geonames.org/738648,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Trabzon'; admin 'Trabzon'; feature PPLA; population 244083; 6.8 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
iran__tabriz__4a2f8cdf,Iran,Tabriz,"Tabriz, Iran",1,1,1,c_tractor_b739a166,Tractor,Persian Gulf Pro League,Yadegar-e Emam Stadium,"Yadegar-e Emam Stadium, Tabriz, Iran","Tractor, Tabriz, Iran",,,,1,1,38.026667,46.295833,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q3273189,,medium,38.08,46.2919,geonames_searchJSON,https://www.geonames.org/113646,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Tabriz'; admin 'آذربایجان شرقی'; feature PPLA; population 1424641; 5.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
germany__sinsheim__ca9a57c0,Germany,Sinsheim,"Sinsheim, Germany",1,1,1,c_tsg_hoffenheim_7dd7fd83,TSG Hoffenheim,Bundesliga,PreZero-Arena,"PreZero-Arena, Sinsheim, Germany","TSG Hoffenheim, Sinsheim, Germany",,,,1,1,49.239,8.888278,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q129870,,medium,49.2529,8.87867,geonames_searchJSON,https://www.geonames.org/2831872,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Sinsheim'; admin 'Baden-Württemberg'; feature PPL; population 35219; 1.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
azerbaijan__tovuz__046748ac,Azerbaijan,Tovuz,"Tovuz, Azerbaijan",1,1,1,c_turan_tovuz_b1656aa6,Turan Tovuz,Azerbaijan Premier League,Tovuz City Stadium,"Tovuz City Stadium, Tovuz, Azerbaijan","Turan Tovuz, Tovuz, Azerbaijan",,,,1,1,40.992222,45.625556,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q4816625,,medium,40.99249,45.62838,geonames_searchJSON,https://www.geonames.org/584821,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Tovuz'; admin 'Tovuz rayonu'; feature PPLA; population 177200; 0.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
italy__udine__d81bc04c,Italy,Udine,"Udine, Italy",1,1,1,c_udinese_e4d6ce7e,Udinese,Serie A,Stadio Friuli,"Stadio Friuli, Udine, Italy","Udinese, Udine, Italy",,,,1,1,46.081603,13.200136,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q640031,,medium,46.0693,13.23715,geonames_searchJSON,https://www.geonames.org/3165072,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Udine'; admin 'Friuli Venezia Giulia'; feature PPLA2; population 100170; 3.2 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
south-korea__ulsan__55d99f37,South Korea,Ulsan,"Ulsan, South Korea",1,1,1,c_ulsan_hd_cd5a3dd8,Ulsan HD,K League 1,Ulsan Munsu Football Stadium,"Ulsan Munsu Football Stadium, Ulsan, South Korea","Ulsan HD, Ulsan, South Korea",,,,1,1,35.53527778,129.2594444,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q482601,,medium,35.53722,129.31667,geonames_searchJSON,https://www.geonames.org/1833747,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Ulsan'; admin '울산광역시'; feature PPLA; population 1095014; 5.2 km from trusted local centroid; top-vs-next score margin 42.0; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
germany__berlin__890f0a28,Germany,Berlin,"Berlin, Germany",1,1,1,c_union_berlin_3b0a5205,Union Berlin,Bundesliga,Stadion An der Alten Försterei,"Stadion An der Alten Försterei, Berlin, Germany","Union Berlin, Berlin, Germany",,,,1,1,52.457222,13.568056,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q749172,,medium,52.4455,13.57455,geonames_searchJSON,https://www.geonames.org/2885656,low,ready_for_geocoding_with_local_hints,"Manual city correction retained for Berlin, Germany.",utf-8-sig,latin-1,utf-8-sig
belgium__forest__44e6a05e,Belgium,Forest,"Forest, Belgium",1,1,1,c_union_st_gilloise_b8dea71a,Union St.-Gilloise,Belgian Pro League,Joseph Marien Stadium,"Joseph Marien Stadium, Forest, Belgium","Union St.-Gilloise, Forest, Belgium",,,,1,1,50.8178,4.32917,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q3495665,,medium,50.81678,4.32775,geonames_searchJSON,https://www.geonames.org/2798139,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Forest'; admin 'Brussel'; feature PPL; population 56254; 0.2 km from trusted local centroid; top-vs-next score margin 24.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
ecuador__quito__edf6a0c2,Ecuador,Quito,"Quito, Ecuador",1,1,1,c_universidad_catolica_f9dd891a,Universidad Católica,Ecuador Serie A,Estadio Olímpico Atahualpa,"Estadio Olímpico Atahualpa, Quito, Ecuador","Universidad Católica, Quito, Ecuador",,,,1,1,-0.177528,-78.476583,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q2020768,,medium,-0.22985,-78.52495,geonames_searchJSON,https://www.geonames.org/3652462,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Quito'; admin 'Pichincha'; feature PPLC; population 2781641; 7.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
chile__concepcion__f107dafd,Chile,Concepción,"Concepción, Chile",1,1,1,c_universidad_de_concepcion_56e01dcd,Universidad de Concepción,Chilean First B Division,Estadio Ester Roa Rebolledo,"Estadio Ester Roa Rebolledo, Concepción, Chile","Universidad de Concepción, Concepción, Chile",,,,1,1,-36.815278,-73.023333,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q683218,,medium,-36.82699,-73.04977,geonames_searchJSON,https://www.geonames.org/3893894,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Concepción'; admin 'Biobío'; feature PPLA; population 223574; 2.7 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
romania__cluj-napoca__28a0e88e,Romania,Cluj-Napoca,"Cluj-Napoca, Romania",1,1,1,c_universitatea_cluj_3ac82d3c,Universitatea Cluj,Liga I,Cluj Arena,"Cluj Arena, Cluj-Napoca, Romania","Universitatea Cluj, Cluj-Napoca, Romania",,,,1,1,46.768333,23.572222,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q74413,,medium,46.76667,23.6,geonames_searchJSON,https://www.geonames.org/681290,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Cluj-Napoca'; admin 'Județul Cluj'; feature PPLA; population 286598; 2.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
tunisia__monastir__35a10e40,Tunisia,Monastir,"Monastir, Tunisia",1,1,1,c_us_monastir_e0705e0c,US Monastir,Tunisian Ligue Professionnelle 1,Mustapha Ben Jannet Stadium,"Mustapha Ben Jannet Stadium, Monastir, Tunisia","US Monastir, Monastir, Tunisia","Monastir, Tunisia","Mustapha Ben Jannet Stadium, Monastir, Tunisia","US Monastir, Monastir, Tunisia",1,1,35.776389,10.820278,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q3089460,,medium,35.77799,10.82617,geonames_searchJSON,https://www.geonames.org/2473493,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Monastir'; admin 'المنستير'; feature PPLA; population 93306; 0.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
algeria__bologhine__2a06eae9,Algeria,Bologhine,"Bologhine, Algeria",1,1,1,c_usm_alger_1a6b6d83,USM Alger,Algerian Ligue Professionnelle 1,Omar Hamadi Stadium,"Omar Hamadi Stadium, Bologhine, Algeria","USM Alger, Bologhine, Algeria",,,,1,1,36.801055,3.048111,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q2023039,,medium,36.80673,3.04016,geonames_searchJSON,https://www.geonames.org/2503724,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Bologhine'; admin 'الجزائر'; feature PPLX; 0.9 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
canada__vancouver__a9357d41,Canada,Vancouver,"Vancouver, Canada",1,1,1,c_vancouver_whitecaps_584ec8d5,Vancouver Whitecaps,Major League Soccer,BC Place,"BC Place, Vancouver, Canada","Vancouver Whitecaps, Vancouver, Canada","Vancouver, Canada","BC Place, Vancouver, Canada","Vancouver Whitecaps, Vancouver, Canada",1,1,49.27666667,-123.1119444,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q612227,,medium,49.24966,-123.11934,geonames_searchJSON,https://www.geonames.org/6173331,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Vancouver'; admin 'British Columbia'; feature PPL; population 662248; 3.1 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
italy__venice__2e7ee42f,Italy,Venice,"Venice, Italy",1,1,1,c_venezia_e31ee20d,Venezia,Serie B,Stadio Pierluigi Penzo,"Stadio Pierluigi Penzo, Venice, Italy","Venezia, Venice, Italy",,,,1,1,45.427761,12.363731,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q588926,,medium,45.43713,12.33265,geonames_searchJSON,https://www.geonames.org/3164603,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Venice'; admin 'Veneto'; feature PPLA; population 51298; 2.6 km from trusted local centroid; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
italy__verona__ea095a6c,Italy,Verona,"Verona, Italy",1,1,1,c_verona_28485fcd,Verona,Serie A,Stadio Marcantonio Bentegodi,"Stadio Marcantonio Bentegodi, Verona, Italy","Verona, Verona, Italy",,,,1,1,45.435356,10.968647,wikidata_home_venue_P115_to_stadium_P625,,wikidata_step6,https://www.wikidata.org/wiki/Q737093,,medium,45.43854,10.9938,geonames_searchJSON,https://www.geonames.org/3164527,high,ready_for_geocoding_with_local_hints,GeoNames name_equals match; selected 'Verona'; admin 'Veneto'; feature PPLA2; population 258031; 2.0 km from trusted local centroid; top-vs-next score margin 50.3; HTTP fallback was used because the GeoNames HTTPS certificate failed verification.,utf-8-sig,latin-1,utf-8-sig
